zipcode,city,lat,lon,state
95207,Stkn,38.0181460000,-121.3254870000,CA
95208,Stkn,37.8898490000,-121.2538720000,CA
92280,Vidal Junction,34.2000260000,-115.2866910000,CA
92301,El Mirage,34.8399640000,-115.9670510000,CA
95328,Keyes,37.5592800000,-120.9138460000,CA
95330,Lathrop,37.8119760000,-121.2873620000,CA
95365,Planada,37.2890850000,-120.3171560000,CA
92304,Amboy,34.6122000000,-115.8004580000,CA
95336,Manteca,37.8072970000,-121.1776010000,CA
95337,Manteca,37.7433270000,-121.2273510000,CA
95342,Atwater,37.3673150000,-120.5706340000,CA
95343,Merced,37.1868720000,-120.6503510000,CA
92308,Jess Ranch,34.4501430000,-116.7267510000,CA
95350,Modesto,37.6694630000,-121.0167960000,CA
95351,Modesto,37.6363840000,-121.0827420000,CA
95352,Modesto,37.6039600000,-120.9370520000,CA
95353,Modesto,37.6039600000,-120.9370520000,CA
95354,Modesto,37.5336820000,-121.0908350000,CA
95355,Modesto,37.6858790000,-120.9480330000,CA
95356,Modesto,37.7228780000,-121.0358460000,CA
92310,Fort Irwin,35.2624530000,-116.6965610000,CA
92311,Hodge,34.6936080000,-115.8518190000,CA
95366,Ripon,37.7651770000,-121.1154110000,CA
95367,Riverbank,37.6922200000,-120.8650610000,CA
95368,Salida,37.6953590000,-121.0786080000,CA
92315,Big Bear Lake,34.2232240000,-116.8474140000,CA
95357,Modesto,37.6795290000,-120.8758930000,CA
95358,Modesto,37.6110000000,-121.1035470000,CA
95376,Tracy,37.6886790000,-121.4078040000,CA
95377,Tracy,37.7100000000,-121.4600000000,CA
95378,Tracy,37.8898490000,-121.2538720000,CA
95382,Turlock,37.5301740000,-120.8518570000,CA
95380,Turlock,37.5402060000,-120.8440630000,CA
92316,Crestmore,34.2484040000,-116.8498260000,CA
95381,Turlock,37.6039600000,-120.9370520000,CA
95390,Riverbank,37.6039600000,-120.9370520000,CA
95209,Stkn,37.9886910000,-121.3371870000,CA
95319,Empire,37.6375310000,-120.9065930000,CA
95326,Hughson,37.5456830000,-120.9660910000,CA
95340,Merced,37.3381910000,-120.4754270000,CA
95210,Stkn,38.0254720000,-121.2916280000,CA
95341,Merced,37.1868720000,-120.6503510000,CA
95344,Merced,37.3782340000,-120.6178080000,CA
95348,Merced,37.4126230000,-120.5097500000,CA
95269,Stkn,37.8898490000,-121.2538720000,CA
95296,Lyoth,37.8898490000,-121.2538720000,CA
95297,Stockton,37.8898490000,-121.2538720000,CA
95401,Santa Rosa,38.4504120000,-122.7831590000,CA
92322,Cedarpines Pk,34.8399640000,-115.9670510000,CA
95405,Santa Rosa,38.4447140000,-122.7863920000,CA
95406,Santa Rosa,38.4595750000,-122.7156540000,CA
95408,Santa Rosa,38.4630880000,-122.9899750000,CA
92324,Grand Terrace,34.1511610000,-116.9005570000,CA
92325,Valley Of Enchantment,34.8506710000,-116.7011680000,CA
95402,Santa Rosa,38.4400610000,-122.7105980000,CA
95404,Santa Rosa,38.4526420000,-122.6562960000,CA
95433,El Verano,38.3138640000,-122.5130930000,CA
95439,Fulton,38.4903100000,-122.7769630000,CA
95444,Graton,38.4349260000,-122.8681540000,CA
92328,Stove Pipe Wells,36.2358170000,-117.1445130000,CA
92332,Essex,34.5881330000,-115.5771380000,CA
92342,Silver Lakes,34.4969210000,-116.3783230000,CA
92344,Oak Hills,34.3900000000,-117.4000000000,CA
92350,Loma Linda University,34.8399640000,-115.9670510000,CA
95419,Camp Meeker,38.4178830000,-122.9594010000,CA
92354,North Loma Linda,34.8399640000,-115.9670510000,CA
95420,Caspar,39.3672860000,-123.8042000000,CA
95421,Cazadero,38.5621070000,-123.1897140000,CA
95426,Cobb,38.8267700000,-122.7329110000,CA
95428,Covelo,39.8350960000,-123.1484370000,CA
95429,Dos Rios,39.6719890000,-123.3942070000,CA
92357,Veterans Hospital,34.8399640000,-115.9670510000,CA
95430,Duncans Mills,38.4427350000,-123.0714030000,CA
95431,Eldridge,38.4630880000,-122.9899750000,CA
92359,Mountain Home Village,34.4703170000,-115.9696270000,CA
95304,Banta,37.8898490000,-121.2538720000,CA
95432,Elk,39.0763710000,-123.6180310000,CA
95306,Catheys Vly,37.4086430000,-120.1227150000,CA
95441,Geyserville,38.7073230000,-123.0065310000,CA
95443,Glenhaven,39.0346270000,-122.7481090000,CA
95449,Hopland,38.9656370000,-123.1389860000,CA
95423,Clearlake Oks,38.9533870000,-122.6208320000,CA
95451,Kelseyville,38.9308110000,-122.7936990000,CA
95424,Clearlake Pk,38.9859970000,-122.6610270000,CA
95481,Talmage,39.1272470000,-123.1645330000,CA
92363,Needles,34.6421020000,-115.5587330000,CA
95492,Windsor,38.5328270000,-122.8041000000,CA
92364,Nipton,35.3371730000,-115.6281530000,CA
95501,Eureka,40.6463240000,-124.0257730000,CA
95502,Eureka,40.7335520000,-123.9440210000,CA
95518,Arcata,40.8813830000,-123.9842320000,CA
92365,Newberry Springs,34.9053400000,-115.9326130000,CA
92373,Smiley Heights,34.2409000000,-116.8894740000,CA
95473,Sebastopol,38.3258510000,-122.5058460000,CA
95487,Vineburg,38.4630880000,-122.9899750000,CA
95490,Willits,39.5259580000,-123.3657300000,CA
95503,Eureka,40.7877990000,-123.9386850000,CA
92382,Arrowbear Lk,34.2102290000,-117.1109410000,CA
95519,Mckinleyville,40.7080940000,-123.9762340000,CA
95540,Fortuna,40.8152650000,-123.9033170000,CA
92386,Sugarloaf,34.2472050000,-116.8187640000,CA
95471,Rio Nido,38.5234720000,-122.9821420000,CA
95485,Upper Lake,39.2524890000,-122.8564300000,CA
95494,Yorkville,38.9345520000,-123.2683780000,CA
92389,Tecopa Hot Springs,36.6260330000,-117.2186160000,CA
92394,George Afb,34.5271030000,-115.1724710000,CA
92395,Spg Valley Lk,34.5000000000,-117.2900000000,CA
92399,Yucaipa,34.0622600000,-116.9711380000,CA
92401,Sn Bernrdno,34.8399640000,-115.9670510000,CA
92402,Sn Bernrdno,34.2139200000,-117.1271660000,CA
92403,Sn Bernrdno,34.8399640000,-115.9670510000,CA
92404,Sn Bernrdno,34.1590760000,-116.7090440000,CA
92405,Sn Bernrdno,34.1347940000,-116.2283930000,CA
92406,Sn Bernrdno,34.8399640000,-115.9670510000,CA
95425,The Geysers,38.6389280000,-122.9133300000,CA
92410,Sn Bernrdno,34.0959560000,-116.4799630000,CA
92411,Sn Bernrdno,34.8399640000,-115.9670510000,CA
95608,Carmichael,38.6213600000,-121.3321910000,CA
95609,Carmichael,38.6503350000,-121.3272140000,CA
95626,Elverta,38.6957020000,-121.4520970000,CA
95639,Hood,38.3578390000,-121.5416490000,CA
95616,Davis,38.5217760000,-121.7490160000,CA
95617,Davis,38.6195450000,-121.9615320000,CA
92413,Sn Bernrdno,34.8399640000,-115.9670510000,CA
95624,Elk Grove,38.4414800000,-121.3071420000,CA
95625,Elmira,38.3480220000,-121.9002900000,CA
95633,Garden Valley,38.8546720000,-120.8302820000,CA
95628,Fair Oaks,38.6552630000,-121.2607090000,CA
95635,Greenwood,38.9094480000,-120.8891380000,CA
95636,Grizzly Flats,38.6376500000,-120.5533990000,CA
95650,Loomis,38.8144280000,-121.1766220000,CA
95658,Newcastle,39.0382170000,-120.9711660000,CA
95637,Guinda,38.8503820000,-122.2147220000,CA
95663,Penryn,38.8522880000,-121.1805310000,CA
92415,Sn Bernrdno,34.8399640000,-115.9670510000,CA
95602,Auburn,39.0149330000,-121.0704700000,CA
95648,Lincoln,38.9293050000,-121.3271430000,CA
95652,Mcclellan,38.6666530000,-121.3896130000,CA
92418,Sn Bernrdno,34.8399640000,-115.9670510000,CA
92423,Sn Bernrdno,34.8399640000,-115.9670510000,CA
92427,Sn Bernrdno,34.2622430000,-116.8615060000,CA
92503,Riverside,33.7528860000,-116.0556170000,CA
92504,Woodcrest,33.7528860000,-116.0556170000,CA
92505,Riverside,33.7528860000,-116.0556170000,CA
92507,Riverside,33.7528860000,-116.0556170000,CA
92509,Riverside,33.7528860000,-116.0556170000,CA
92518,March Arb,33.7528860000,-116.0556170000,CA
92521,Univ Of Ca Riverside,33.7528860000,-116.0556170000,CA
95427,Keene Summit,39.2386830000,-123.5876100000,CA
92532,Lk Elsinore,33.7528860000,-116.0556170000,CA
95673,Rio Linda,38.4783990000,-121.4591350000,CA
95686,Thornton,38.1898650000,-121.4509530000,CA
95695,Woodland,38.7438800000,-121.9156530000,CA
95678,Roseville,38.9104880000,-121.1313090000,CA
92536,Holcomb Village,33.5191760000,-116.8026250000,CA
92544,Sage,33.6170740000,-116.7862750000,CA
95687,Vacaville,38.3505600000,-121.9127730000,CA
92555,Rancho Belago,33.8550980000,-116.9204130000,CA
95696,Vacaville,38.3489600000,-121.9083240000,CA
95680,Ryde,38.2328980000,-121.5684270000,CA
92561,Mountain Ctr,33.6401420000,-116.5566950000,CA
95697,Yolo,38.7510380000,-121.8321560000,CA
92562,Murrieta Hot Springs,33.4420400000,-116.8610270000,CA
95736,Weimar,39.0189200000,-120.9620120000,CA
92563,Murrieta Hot Springs,33.7528860000,-116.0556170000,CA
92564,Murrieta Hot Springs,33.7528860000,-116.0556170000,CA
92567,Nuevo,33.6281920000,-116.4060690000,CA
95743,Rancho Cordova,38.3774110000,-121.4444290000,CA
95747,Roseville,38.7798750000,-121.3355590000,CA
95757,Elk Grove,38.3800000000,-121.4400000000,CA
95758,Elk Grove,38.3472050000,-121.4286810000,CA
95759,Elk Grove,38.3774110000,-121.4444290000,CA
95763,Folsom,38.3774110000,-121.4444290000,CA
95765,Rocklin,38.8197950000,-121.2774390000,CA
95776,Woodland,38.6958950000,-121.7097130000,CA
92570,Perris,33.7528860000,-116.0556170000,CA
95812,Sacramento,38.3774110000,-121.4444290000,CA
95813,Sacramento,38.3774110000,-121.4444290000,CA
92583,Glmn Hot Spgs,33.7528860000,-116.0556170000,CA
92584,Quail Valley,33.7528860000,-116.0556170000,CA
92585,Quail Valley,33.7528860000,-116.0556170000,CA
92586,Quail Valley,33.4877700000,-116.7845210000,CA
95814,Sacramento,38.5790550000,-121.4809050000,CA
95816,Sacramento,38.5715050000,-121.4675490000,CA
95817,Sacramento,38.5492320000,-121.4522640000,CA
95818,Sacramento,38.5572550000,-121.4959150000,CA
95819,Sacramento,38.5683050000,-121.4407640000,CA
95821,Sacramento,38.6272040000,-121.4379640000,CA
95822,Sacramento,38.5113560000,-121.4977160000,CA
95823,Sacramento,38.4813540000,-121.4420710000,CA
95824,Sacramento,38.5172560000,-121.4407640000,CA
95825,Sacramento,38.5858040000,-121.4022130000,CA
95827,Sacramento,38.5527520000,-121.3226530000,CA
95828,Sacramento,38.4884460000,-121.4232450000,CA
95829,Sacramento,38.4953280000,-121.3215240000,CA
95831,Sacramento,38.4978630000,-121.5313320000,CA
95832,Sacramento,38.4350140000,-121.4972760000,CA
95833,Sacramento,38.6218020000,-121.5140160000,CA
95834,Sacramento,38.5841930000,-121.5235660000,CA
95835,Sacramento,38.6677830000,-121.5260510000,CA
95836,Sacramento,38.7109010000,-121.5227170000,CA
95837,Sacramento,38.6928550000,-121.6030380000,CA
95838,Sacramento,38.6451030000,-121.4400150000,CA
95842,Sacramento,38.6927520000,-121.3590090000,CA
95830,Sacramento,38.4900220000,-121.2561400000,CA
95851,Sacramento,38.3774110000,-121.4444290000,CA
95852,Sacramento,38.3774110000,-121.4444290000,CA
95853,Sacramento,38.3774110000,-121.4444290000,CA
95857,Sacramento,38.3774110000,-121.4444290000,CA
95860,Sacramento,38.3774110000,-121.4444290000,CA
95864,Sacramento,38.5865540000,-121.3794670000,CA
95865,Sacramento,38.3774110000,-121.4444290000,CA
95866,Sacramento,38.3774110000,-121.4444290000,CA
92587,Quail Valley,33.7528860000,-116.0556170000,CA
95873,Sacramento,38.3774110000,-121.4444290000,CA
95887,Sacramento,38.3774110000,-121.4444290000,CA
95899,Sacramento,38.3774110000,-121.4444290000,CA
92589,Temecula,33.7528860000,-116.0556170000,CA
92590,Temecula,33.7528860000,-116.0556170000,CA
92591,Temecula,33.7528860000,-116.0556170000,CA
92592,Temecula,33.7528860000,-116.0556170000,CA
95926,Chico,39.7461590000,-121.8400830000,CA
95927,Chico,39.8052550000,-121.6841240000,CA
92593,Temecula,33.7528860000,-116.0556170000,CA
92596,Winchester,33.7528860000,-116.0556170000,CA
92599,Starcrest Of Cal,33.7528860000,-116.0556170000,CA
95437,Sherwood Valley Rancheria,39.5006340000,-123.6372840000,CA
95445,Gualala,38.8369330000,-123.5273230000,CA
92609,Lake Forest,33.5900000000,-117.7000000000,CA
95972,Rackerby,39.4444200000,-121.3183290000,CA
95986,Washington,39.3523430000,-120.7911800000,CA
96006,Adin,41.2366770000,-120.9329490000,CA
92610,Foothill Ranch,33.6630110000,-117.7307450000,CA
96008,Bella Vista,40.7155650000,-122.1193900000,CA
95978,Stirling City,39.9950780000,-121.4793600000,CA
95967,Paradise,39.7238980000,-121.5729860000,CA
95968,Palermo,39.4430390000,-121.5511800000,CA
95969,Paradise,39.6542790000,-121.7072650000,CA
92615,Huntington Beach,33.6403020000,-117.7694420000,CA
92624,Dana Point,33.4552770000,-117.6628240000,CA
92625,Corona Dl Mar,33.5999560000,-117.8653250000,CA
92629,Monarch Beach,33.4859030000,-117.6963660000,CA
92630,Lake Forest,33.6407900000,-117.6930740000,CA
92637,Laguna Woods,33.6000000000,-117.7300000000,CA
95992,Yuba City,39.0201330000,-121.6813450000,CA
95993,Yuba City,39.1303380000,-121.7379110000,CA
96002,Redding,40.6244480000,-122.3076000000,CA
96003,Redding,40.7171100000,-122.2794930000,CA
92646,Huntington Beach,33.6403020000,-117.7694420000,CA
92647,Huntington Beach,33.6403020000,-117.7694420000,CA
92648,Huntington Beach,33.6403020000,-117.7694420000,CA
92649,Huntington Beach,33.6403020000,-117.7694420000,CA
92650,Irvine,33.6403020000,-117.7694420000,CA
92652,Playa,33.6403020000,-117.7694420000,CA
92653,Aliso Viejo,33.5957140000,-117.7155350000,CA
92654,Laguna Woods,33.6016730000,-117.7168850000,CA
95446,Guernewood,38.4955540000,-122.9793550000,CA
95450,Jenner,38.5469340000,-123.2274150000,CA
92675,San Juan Capo,33.5306310000,-117.6189320000,CA
96046,Hyampom,40.6137360000,-123.4488230000,CA
92676,Silverado,33.7419940000,-117.7274160000,CA
92677,Laguna Niguel,33.5328170000,-117.7102620000,CA
92678,Trabuco Cyn,33.6739790000,-117.5945700000,CA
92679,Robinson Rnch,33.6123220000,-117.5958260000,CA
96049,Redding,40.7097830000,-122.3116280000,CA
92688,Rcho Sta Marg,33.6019440000,-117.6036840000,CA
92690,San Juan Capo,33.6403020000,-117.7694420000,CA
92691,San Juan Capo,33.6055270000,-117.6679230000,CA
92692,San Juan Capo,33.5750260000,-117.6598990000,CA
92693,San Juan Capo,33.5553230000,-117.5640000000,CA
92694,Rmv,33.6403020000,-117.7694420000,CA
92697,Univ Of California Irvine,33.6403020000,-117.7694420000,CA
92698,Aliso Viejo,33.6403020000,-117.7694420000,CA
92703,Santa Ana,33.6403020000,-117.7694420000,CA
92704,Santa Ana,33.6403020000,-117.7694420000,CA
95531,Northcrest,41.7444520000,-124.0568970000,CA
95532,Pelican Bay State Prison,41.8529850000,-124.1572100000,CA
95537,Fields Ldg,40.7253300000,-124.2166600000,CA
92806,Sunkist,33.6403020000,-117.7694420000,CA
92807,Anaheim Hills,33.6403020000,-117.7694420000,CA
96099,Redding,40.7043370000,-122.3878080000,CA
96148,Tahoe Vista,39.2226000000,-120.0689880000,CA
96160,Truckee,39.3781000000,-120.1863830000,CA
92808,Anaheim Hills,33.6403020000,-117.7694420000,CA
92809,Anaheim Hills,33.8400000000,-117.9500000000,CA
92817,Anaheim Hills,33.6403020000,-117.7694420000,CA
92850,Household Finance,33.6403020000,-117.7694420000,CA
92861,Villa Park,33.6403020000,-117.7694420000,CA
96111,Floriston,39.3927520000,-120.0212120000,CA
96114,Janesville,40.2982550000,-120.5061840000,CA
96115,Lake City,41.7636740000,-120.1791320000,CA
92867,Villa Park,33.6403020000,-117.7694420000,CA
96116,Likely,41.2329080000,-120.5078880000,CA
96117,Litchfield,40.4073090000,-120.4092100000,CA
96118,Loyalton,39.6130080000,-120.2856760000,CA
96127,Susanville,40.4460630000,-120.6641320000,CA
96104,Cedarville,41.4242600000,-120.1113960000,CA
96105,Chilcoot,39.7941360000,-120.1322070000,CA
96701,Aiea,21.3906500000,-157.9278290000,HI
92880,Eastvale,33.7528860000,-116.0556170000,CA
96106,Clio,39.7546270000,-120.5950920000,CA
92883,Temescal Vly,33.7528860000,-116.0556170000,CA
93001,La Conchita,34.3308290000,-119.3583520000,CA
96109,Doyle,39.9628410000,-120.2024700000,CA
93003,San Buenaventura,34.2303530000,-119.2212990000,CA
96110,Eagleville,41.5905480000,-120.7277060000,CA
93004,San Buenaventura,34.2787520000,-119.1650900000,CA
93009,Ventura County Gov,34.3562480000,-119.1462280000,CA
93012,Santa Rosa Va,34.2044290000,-118.9743550000,CA
93023,Meiners Oaks,34.4788060000,-119.2587600000,CA
95534,Eureka,40.7335520000,-123.9440210000,CA
95538,Fort Dick,41.8924730000,-124.1457340000,CA
96706,Ewa Beach,21.3445500000,-158.0139500000,HI
96709,Kapolei,23.5733390000,-164.7011720000,HI
96712,Haleiwa,21.6318500000,-158.0364500000,HI
93043,Port Hueneme Cbc Base,34.1621240000,-119.2073640000,CA
96717,Hauula,21.5835070000,-157.8825110000,HI
93044,Port Hueneme Cbc Base,34.0323830000,-119.1343000000,CA
93063,Simi Valley,34.2923010000,-118.8203300000,CA
96730,Kaaawa,21.5851270000,-157.8833160000,HI
96731,Kahuku,21.6277000000,-157.9353040000,HI
96734,Kailua,21.5956440000,-158.0391210000,HI
96737,Ocean View,19.1001670000,-155.7258030000,HI
93064,Brandeis University,34.2582030000,-118.7107240000,CA
96744,Kaneohe,21.6687500000,-157.9395500000,HI
93099,Simi Valley,34.0323830000,-119.1343000000,CA
93105,Santa Barbara,34.5080990000,-119.8686220000,CA
93106,Uc Santa Barbara,34.4328960000,-119.8370720000,CA
96759,Kunia,21.4630000000,-158.0638500000,HI
96762,Laie,21.6109500000,-157.9020500000,HI
93107,Ucsb Student Dorm Boxes,34.4217950000,-119.8637220000,CA
93108,Santa Barbara,34.4377950000,-119.6158620000,CA
93110,Santa Barbara,34.5390270000,-119.9061980000,CA
93111,Santa Barbara,34.4530460000,-119.7984720000,CA
93116,Santa Barbara,34.2628340000,-119.8485550000,CA
93117,Santa Barbara,34.5038020000,-120.0388060000,CA
95614,Cool,38.8779560000,-120.9860290000,CA
95615,Sutter Island,38.3383220000,-121.5378000000,CA
95618,El Macero,38.5443100000,-121.6859040000,CA
95660,N Highlands,38.6670030000,-121.3875410000,CA
93245,Lemoore Nas,36.2681940000,-119.8172740000,CA
96776,Paauilo,20.0353560000,-155.3779610000,HI
96782,Pearl City,21.5119500000,-157.9946620000,HI
96786,Wahiawa,21.5324000000,-158.0477350000,HI
96789,Mililani,21.4588550000,-158.0123220000,HI
93246,Lemoore Nas,36.1388610000,-119.8947270000,CA
96791,Waialua,21.5532500000,-158.1634150000,HI
96795,Waimanalo,24.8598320000,-168.0218150000,HI
96797,Waipahu,21.3995480000,-158.0151510000,HI
93247,Tonyville,36.0730330000,-119.1291660000,CA
93254,Cuyama,34.9222830000,-119.5902750000,CA
93257,Woodville,35.9737770000,-118.7035920000,CA
93260,Posey,35.8193340000,-118.7301360000,CA
93262,Seq Natl Pk,36.3644400000,-118.7227550000,CA
96818,Honolulu,21.3479510000,-157.9396500000,HI
93282,Waukena,36.1295570000,-119.5160760000,CA
96827,Honolulu,24.8598320000,-168.0218150000,HI
96835,Honolulu,24.8598320000,-168.0218150000,HI
93285,Wofford Hts,35.4722960000,-118.5526130000,CA
93286,Elderwood,36.4659430000,-119.1222830000,CA
96842,Honolulu,24.8598320000,-168.0218150000,HI
96845,Honolulu,24.8598320000,-168.0218150000,HI
93313,Pumpkin Ctr,35.2758100000,-119.0135430000,CA
93383,Pumpkin Ctr,35.2944050000,-118.9051730000,CA
93401,Sn Luis Obisp,35.2655730000,-120.6212200000,CA
93402,Sn Luis Obisp,35.3010410000,-120.7948970000,CA
93403,Sn Luis Obisp,35.3470650000,-120.4553450000,CA
93405,Sn Luis Obisp,35.3630670000,-120.7034550000,CA
95655,Rncho Cordova,38.5544060000,-121.2818100000,CA
97020,Donald,45.2199240000,-122.8405360000,OR
96858,Fort Shafter,24.8598320000,-168.0218150000,HI
93410,Cal Poly Slo,35.3470650000,-120.4553450000,CA
96862,Barbers Point,21.3190000000,-158.0749000000,HI
96898,Wake Island,24.8598320000,-168.0218150000,HI
93412,Sn Luis Obisp,35.3470650000,-120.4553450000,CA
93420,Arroyo Grande,35.2924320000,-120.6557430000,CA
93421,Arroyo Grande,35.3470650000,-120.4553450000,CA
97008,Beaverton,45.4560200000,-122.7995590000,OR
93426,Lake Nacimiento,35.9075850000,-120.9373710000,CA
97023,Estacada,45.2267380000,-122.2475470000,OR
93436,Vandenberg Village,34.6294640000,-120.3365940000,CA
97029,Grass Valley,45.3065430000,-120.7973130000,OR
97018,Columbia City,45.8923040000,-122.8141910000,OR
97027,Gladstone,45.3904420000,-122.5932200000,OR
97033,Kent,45.2372770000,-120.6262980000,OR
97039,Moro,45.5025640000,-120.6844990000,OR
97036,Marylhurst,45.1732840000,-122.2598610000,OR
93437,Vandenbrg Afb,34.7372890000,-120.5257060000,CA
97040,Mosier,45.6507900000,-121.3790200000,OR
93446,Heritage Rnch,35.6405980000,-120.7003130000,CA
